2024-08-23 16:13:00,288 [INFO]  starting up 24-08-23-1613_setting0 at 1.5858038333244622
2024-08-23 16:13:00,315 [INFO]  git SHA: c9de28b4abdb54d6f72023aae035dd87567c6062
2024-08-23 16:13:00,315 [INFO]  setting file name: s0
2024-08-23 16:13:00,316 [INFO]  parameters {'points_per_cent': 2, 'time_limit': 5, 'correct_responses': ['f', 'j'], 'combination_num': 8}
2024-08-23 16:13:01,477 [INFO]  Created window with size [3840 2160]
2024-08-23 16:13:02,048 [INFO]  Using dummy triggers
2024-08-23 16:13:02,048 [INFO]  begin practice
2024-08-23 16:13:02,049 [INFO]  start practice trials
2024-08-23 16:13:02,049 [DEBUG]  message: 8 practice trials left (None)
2024-08-23 16:13:02,655 [INFO]  begin trial {"cue_direction": "left", "stimulus": "A|B", "correct_response": "f", "left_cue_condition": null, "stimA_condition": null}
2024-08-23 16:13:02,655 [DEBUG]  Trial.log 3.954 initialize status = ok
2024-08-23 16:13:02,655 [DEBUG]  MouseLink message
2024-08-23 16:13:02,655 [DEBUG]  Trial.log 3.954 start recording 
2024-08-23 16:13:02,655 [DEBUG]  MouseLink message
2024-08-23 16:13:02,656 [INFO]  MouseLink start_recording
2024-08-23 16:13:02,656 [DEBUG]  Trial.log 3.954 start 
2024-08-23 16:13:02,656 [DEBUG]  MouseLink message
2024-08-23 16:13:02,658 [DEBUG]  Trial.log 3.956 show fixation 
2024-08-23 16:13:02,658 [INFO]  send trigger 0
2024-08-23 16:13:02,658 [DEBUG]  MouseLink message
2024-08-23 16:13:04,180 [DEBUG]  Trial.log 5.478 show cue 
2024-08-23 16:13:04,180 [INFO]  send trigger 1
2024-08-23 16:13:04,180 [DEBUG]  MouseLink message
2024-08-23 16:13:05,689 [DEBUG]  Trial.log 6.987 show fixation 
2024-08-23 16:13:05,689 [INFO]  send trigger 0
2024-08-23 16:13:05,689 [DEBUG]  MouseLink message
2024-08-23 16:13:06,200 [DEBUG]  Trial.log 7.498 start sound 
2024-08-23 16:13:06,200 [INFO]  send trigger 2
2024-08-23 16:13:06,200 [DEBUG]  MouseLink message
2024-08-23 16:13:06,700 [DEBUG]  Trial.log 7.998 start decision window 
2024-08-23 16:13:06,700 [DEBUG]  MouseLink message
2024-08-23 16:13:07,279 [DEBUG]  Trial.log 8.577 response response = f, performance = Correct
2024-08-23 16:13:07,279 [DEBUG]  MouseLink message
2024-08-23 16:13:07,279 [DEBUG]  Trial.log 8.577 show feedback content = correct
2024-08-23 16:13:07,279 [INFO]  send trigger 3
2024-08-23 16:13:07,279 [DEBUG]  MouseLink message
2024-08-23 16:13:08,199 [DEBUG]  Trial.log 9.498 done 
2024-08-23 16:13:08,200 [INFO]  send trigger 4
2024-08-23 16:13:08,200 [DEBUG]  MouseLink message
2024-08-23 16:13:08,200 [INFO]  end trial [{"time": 3.9535468332469463, "event": "initialize", "status": "ok"}, {"time": 3.9536148332990706, "event": "start recording"}, {"time": 3.95368408318609, "event": "start"}, {"time": 3.9556933334097266, "event": "show fixation"}, {"time": 5.47785829170607, "event": "show cue"}, {"time": 6.986873500049114, "event": "show fixation"}, {"time": 7.497941875131801, "event": "start sound"}, {"time": 7.99809491680935, "event": "start decision window"}, {"time": 8.577353250002488, "event": "response", "response": "f", "performance": "Correct"}, {"time": 8.577460083179176, "event": "show feedback", "content": "correct"}, {"time": 9.497598458314314, "event": "done"}]
2024-08-23 16:13:08,200 [INFO]  MouseLink stop_recording
2024-08-23 16:13:08,202 [DEBUG]  message: 7 practice trials left (None)
2024-08-23 16:13:09,467 [INFO]  begin trial {"cue_direction": "left", "stimulus": "B|B", "correct_response": "j", "left_cue_condition": null, "stimA_condition": null}
2024-08-23 16:13:09,467 [DEBUG]  Trial.log 10.765 initialize status = ok
2024-08-23 16:13:09,467 [DEBUG]  MouseLink message
2024-08-23 16:13:09,467 [DEBUG]  Trial.log 10.765 start recording 
2024-08-23 16:13:09,467 [DEBUG]  MouseLink message
2024-08-23 16:13:09,467 [INFO]  MouseLink start_recording
2024-08-23 16:13:09,467 [DEBUG]  Trial.log 10.765 start 
2024-08-23 16:13:09,467 [DEBUG]  MouseLink message
2024-08-23 16:13:09,468 [DEBUG]  Trial.log 10.766 show fixation 
2024-08-23 16:13:09,468 [INFO]  send trigger 0
2024-08-23 16:13:09,468 [DEBUG]  MouseLink message
2024-08-23 16:13:11,513 [DEBUG]  Trial.log 12.811 show cue 
2024-08-23 16:13:11,513 [INFO]  send trigger 1
2024-08-23 16:13:11,513 [DEBUG]  MouseLink message
2024-08-23 16:13:13,019 [DEBUG]  Trial.log 14.318 show fixation 
2024-08-23 16:13:13,019 [INFO]  send trigger 0
2024-08-23 16:13:13,019 [DEBUG]  MouseLink message
2024-08-23 16:13:13,528 [DEBUG]  Trial.log 14.826 start sound 
2024-08-23 16:13:13,528 [INFO]  send trigger 2
2024-08-23 16:13:13,528 [DEBUG]  MouseLink message
2024-08-23 16:13:14,028 [DEBUG]  Trial.log 15.326 start decision window 
2024-08-23 16:13:14,028 [DEBUG]  MouseLink message
2024-08-23 16:13:14,919 [DEBUG]  Trial.log 16.217 response response = j, performance = Correct
2024-08-23 16:13:14,919 [DEBUG]  MouseLink message
2024-08-23 16:13:14,919 [DEBUG]  Trial.log 16.217 show feedback content = correct
